age,marital,housing,loan,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
25,2.0,0.0,1,-1.8,92.893,-46.2,1.266,5099.1,0
44,2.0,0.0,0,1.1,93.994,-36.4,4.858,5191.0,0
29,2.0,0.0,1,1.4,93.918,-42.7,4.957,5228.1,0
55,1.0,1.0,0,1.4,93.444,-36.1,4.965,5228.1,0
24,2.0,0.0,0,1.4,93.918,-42.7,4.959,5228.1,0
61,1.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1,0
50,1.0,0.0,0,-1.8,92.893,-46.2,1.291,5099.1,0
37,2.0,1.0,0,-1.8,93.075,-47.1,1.365,5099.1,0
33,1.0,1.0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,1.0,1.0,0,-1.8,93.369,-34.8,0.646,5008.7,0
57,1.0,1.0,0,1.4,93.444,-36.1,4.966,5228.1,0
33,0.0,1.0,0,-2.9,92.963,-40.8,1.26,5076.2,0
40,0.0,0.0,0,1.4,94.465,-41.8,4.864,5228.1,1
30,2.0,0.0,0,1.4,93.444,-36.1,4.963,5228.1,0
34,1.0,0.0,0,-3.4,92.431,-26.9,0.74,5017.5,1
54,0.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,1.0,0.0,0,-1.8,93.075,-47.1,1.479,5099.1,0
31,2.0,1.0,0,1.4,93.444,-36.1,4.968,5228.1,1
53,1.0,1.0,0,-1.8,92.893,-46.2,1.344,5099.1,0
43,2.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1,1
36,1.0,1.0,0,-1.8,92.893,-46.2,1.344,5099.1,0
47,0.0,1.0,0,1.4,93.444,-36.1,4.962,5228.1,0
30,1.0,1.0,1,-1.7,94.215,-40.3,0.87,4991.6,1
31,1.0,1.0,1,-0.1,93.2,-42.0,4.191,5195.8,0
37,2.0,0.0,0,-1.8,92.893,-46.2,1.344,5099.1,0
27,2.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,1
46,1.0,0.0,0,1.4,94.465,-41.8,4.967,5228.1,0
41,1.0,1.0,0,-1.8,92.893,-46.2,1.281,5099.1,0
44,1.0,0.0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,1.0,1.0,0,-1.8,92.893,-46.2,1.327,5099.1,0
58,0.0,0.0,0,-2.9,92.201,-31.4,0.869,5076.2,1
34,1.0,1.0,0,-0.1,93.2,-42.0,4.12,5195.8,0
60,2.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
29,1.0,0.0,1,-0.1,93.2,-42.0,4.12,5195.8,0
26,2.0,0.0,0,1.4,94.465,-41.8,4.866,5228.1,0
31,2.0,1.0,0,1.1,93.994,-36.4,4.856,5191.0,0
36,1.0,1.0,0,-0.1,93.2,-42.0,4.12,5195.8,0
59,1.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
61,1.0,1.0,0,-1.8,93.075,-47.1,1.423,5099.1,1
30,1.0,0.0,0,1.4,93.444,-36.1,4.963,5228.1,0
40,1.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
48,1.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,2.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
32,1.0,1.0,0,1.4,93.444,-36.1,4.968,5228.1,0
31,1.0,1.0,0,1.4,93.444,-36.1,4.966,5228.1,0
33,1.0,1.0,0,-1.8,92.893,-46.2,1.291,5099.1,0
30,2.0,0.0,0,-1.8,92.893,-46.2,1.344,5099.1,0
49,1.0,1.0,0,-1.8,93.075,-47.1,1.41,5099.1,0
53,1.0,1.0,0,-0.1,93.2,-42.0,4.021,5195.8,0
33,1.0,1.0,0,-1.8,92.893,-46.2,1.313,5099.1,0
46,1.0,1.0,0,-1.8,92.893,-46.2,1.25,5099.1,0
45,1.0,1.0,0,1.1,93.994,-36.4,4.86,5191.0,1
31,2.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,0
28,2.0,0.0,0,-1.8,92.893,-46.2,1.334,5099.1,0
29,2.0,1.0,1,-0.1,93.2,-42.0,4.076,5195.8,1
26,2.0,1.0,0,1.4,93.918,-42.7,4.961,5228.1,0
20,2.0,1.0,0,-1.8,93.075,-47.1,1.498,5099.1,1
42,1.0,1.0,1,-1.8,92.893,-46.2,1.281,5099.1,0
31,1.0,1.0,0,-0.1,93.2,-42.0,4.076,5195.8,0
56,1.0,0.0,1,1.4,93.918,-42.7,4.961,5228.1,0
43,0.0,0.0,1,1.4,93.444,-36.1,4.964,5228.1,0
44,1.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
30,1.0,1.0,0,1.4,93.918,-42.7,4.957,5228.1,0
31,2.0,0.0,0,-3.4,92.379,-29.8,0.803,5017.5,0
53,0.0,1.0,0,-0.1,93.2,-42.0,4.191,5195.8,0
50,1.0,1.0,0,1.1,93.994,-36.4,4.86,5191.0,0
37,1.0,1.0,-1,-1.8,92.893,-46.2,1.25,5099.1,0
43,1.0,0.0,0,1.1,93.994,-36.4,4.859,5191.0,0
45,1.0,0.0,0,1.4,94.465,-41.8,4.959,5228.1,1
29,0.0,1.0,0,-2.9,92.963,-40.8,1.26,5076.2,1
53,1.0,0.0,0,1.1,93.994,-36.4,4.859,5191.0,0
34,1.0,0.0,0,-1.8,93.075,-47.1,1.365,5099.1,0
72,1.0,0.0,0,-3.4,92.649,-30.1,0.714,5017.5,1
25,2.0,1.0,0,-1.8,93.075,-47.1,1.406,5099.1,1
46,1.0,0.0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,2.0,0.0,0,1.4,93.918,-42.7,4.968,5228.1,0
57,1.0,1.0,1,-0.1,93.2,-42.0,4.021,5195.8,0
24,2.0,1.0,1,1.4,94.465,-41.8,4.961,5228.1,0
40,1.0,1.0,0,-1.7,94.055,-39.8,0.702,4991.6,0
45,1.0,1.0,0,1.1,93.994,-36.4,4.856,5191.0,0
33,1.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,1.0,0.0,0,1.4,94.465,-41.8,4.96,5228.1,0
24,2.0,0.0,0,-1.7,94.215,-40.3,0.827,4991.6,1
55,0.0,0.0,0,-3.0,92.713,-33.0,0.71,5023.5,1
54,1.0,1.0,0,1.4,93.918,-42.7,4.955,5228.1,0
32,2.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
27,2.0,0.0,0,-1.8,93.369,-34.8,0.653,5008.7,1
45,1.0,1.0,1,-1.8,92.893,-46.2,1.327,5099.1,0
47,0.0,0.0,0,1.4,93.918,-42.7,4.96,5228.1,0
29,1.0,0.0,0,1.1,93.994,-36.4,4.856,5191.0,0
42,2.0,1.0,1,1.4,93.918,-42.7,4.957,5228.1,0
28,2.0,0.0,0,-1.8,93.075,-47.1,1.365,5099.1,0
27,2.0,0.0,0,-1.8,92.893,-46.2,1.266,5099.1,0
45,0.0,1.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
45,1.0,1.0,0,-0.1,93.2,-42.0,4.153,5195.8,0
33,2.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,1.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
34,2.0,1.0,0,1.4,93.918,-42.7,4.959,5228.1,0
30,2.0,0.0,0,1.4,93.444,-36.1,4.964,5228.1,0
33,1.0,1.0,0,1.4,93.918,-42.7,4.963,5228.1,0
56,1.0,0.0,0,1.4,94.465,-41.8,4.962,5228.1,0
58,1.0,0.0,0,1.4,94.465,-41.8,4.947,5228.1,0
52,1.0,0.0,0,-0.1,93.2,-42.0,4.021,5195.8,0
52,1.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
36,0.0,1.0,1,1.4,93.918,-42.7,4.963,5228.1,0
36,2.0,1.0,1,-0.1,93.2,-42.0,4.12,5195.8,0
53,1.0,1.0,0,1.4,93.444,-36.1,4.97,5228.1,0
52,1.0,1.0,0,1.4,93.444,-36.1,4.963,5228.1,0
47,1.0,1.0,0,1.1,93.994,-36.4,4.86,5191.0,0
37,0.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,0
25,2.0,1.0,0,1.1,93.994,-36.4,4.86,5191.0,0
32,1.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
34,2.0,0.0,0,-1.8,92.893,-46.2,1.25,5099.1,0
39,1.0,1.0,0,1.4,94.465,-41.8,4.866,5228.1,0
52,1.0,1.0,1,-0.1,93.2,-42.0,4.153,5195.8,0
48,2.0,1.0,0,1.4,94.465,-41.8,4.961,5228.1,0
48,1.0,1.0,0,1.4,93.918,-42.7,4.963,5228.1,0
50,2.0,0.0,0,1.1,93.994,-36.4,4.859,5191.0,0
55,2.0,1.0,0,1.4,94.465,-41.8,4.962,5228.1,0
38,1.0,1.0,0,-0.1,93.2,-42.0,4.153,5195.8,0
46,1.0,1.0,0,1.4,93.444,-36.1,4.962,5228.1,0
31,2.0,1.0,0,-1.8,92.893,-46.2,1.299,5099.1,0
27,1.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
50,1.0,0.0,0,-1.8,92.893,-46.2,1.344,5099.1,0
52,0.0,1.0,1,1.1,93.994,-36.4,4.859,5191.0,0
44,1.0,1.0,1,1.1,93.994,-36.4,4.857,5191.0,0
35,2.0,1.0,0,-1.7,94.215,-40.3,0.835,4991.6,1
47,0.0,1.0,1,1.1,93.994,-36.4,4.857,5191.0,0
32,2.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
34,1.0,1.0,1,-1.8,92.893,-46.2,1.299,5099.1,0
40,2.0,0.0,1,-1.8,92.893,-46.2,1.281,5099.1,0
56,1.0,1.0,1,1.1,93.994,-36.4,4.855,5191.0,0
48,1.0,1.0,0,1.4,93.444,-36.1,4.968,5228.1,0
42,1.0,1.0,0,1.4,93.918,-42.7,4.962,5228.1,0
48,0.0,1.0,0,-0.1,93.2,-42.0,4.191,5195.8,0
39,1.0,1.0,0,1.4,93.918,-42.7,4.968,5228.1,0
46,1.0,1.0,0,-0.1,93.2,-42.0,4.191,5195.8,0
41,1.0,1.0,0,1.1,93.994,-36.4,4.856,5191.0,0
56,0.0,0.0,0,1.4,94.465,-41.8,4.865,5228.1,0
25,1.0,0.0,0,-1.8,92.843,-50.0,1.531,5099.1,1
24,2.0,0.0,0,1.4,93.918,-42.7,4.957,5228.1,0
24,2.0,1.0,0,1.4,94.465,-41.8,4.865,5228.1,0
39,2.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
42,1.0,1.0,1,-0.1,93.2,-42.0,4.021,5195.8,0
35,2.0,0.0,1,1.4,93.444,-36.1,4.964,5228.1,0
57,2.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
29,1.0,1.0,1,1.4,93.918,-42.7,4.957,5228.1,0
35,2.0,1.0,0,1.4,93.444,-36.1,4.964,5228.1,0
37,1.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1,0
42,2.0,1.0,0,1.4,94.465,-41.8,4.864,5228.1,0
36,1.0,0.0,0,-1.8,92.893,-46.2,1.313,5099.1,0
41,2.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
47,1.0,1.0,0,1.4,93.444,-36.1,4.965,5228.1,0
47,1.0,1.0,0,1.4,93.444,-36.1,4.963,5228.1,0
44,1.0,1.0,0,-1.8,92.893,-46.2,1.299,5099.1,0
29,1.0,1.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
58,1.0,1.0,1,-1.8,92.893,-46.2,1.25,5099.1,0
36,1.0,1.0,0,-0.1,93.2,-42.0,4.191,5195.8,0
30,2.0,1.0,0,1.4,93.918,-42.7,4.962,5228.1,0
46,2.0,1.0,-1,1.1,93.994,-36.4,4.856,5191.0,0
30,1.0,1.0,-1,1.4,93.918,-42.7,4.963,5228.1,0
30,0.0,0.0,0,1.4,94.465,-41.8,4.959,5228.1,0
40,0.0,1.0,0,1.1,93.994,-36.4,4.856,5191.0,0
27,2.0,1.0,1,1.4,94.465,-41.8,4.864,5228.1,0
50,2.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
45,1.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
52,1.0,0.0,0,1.4,93.444,-36.1,4.963,5228.1,0
35,1.0,1.0,1,1.1,93.994,-36.4,4.857,5191.0,0
41,1.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1,0
41,1.0,1.0,0,1.4,93.444,-36.1,4.962,5228.1,0
45,1.0,0.0,0,-2.9,92.469,-33.6,1.029,5076.2,0
30,2.0,1.0,0,-1.8,92.893,-46.2,1.334,5099.1,0
62,0.0,1.0,0,-3.4,92.431,-26.9,0.735,5017.5,0
34,2.0,0.0,0,1.4,93.918,-42.7,4.962,5228.1,0
27,2.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,1.0,1.0,0,1.4,93.918,-42.7,4.968,5228.1,0
30,1.0,1.0,0,-0.1,93.2,-42.0,4.021,5195.8,0
75,0.0,0.0,0,-1.8,92.843,-50.0,1.56,5099.1,0
31,1.0,1.0,1,-0.1,93.2,-42.0,4.12,5195.8,0
34,2.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
29,0.0,0.0,0,-3.4,92.431,-26.9,0.743,5017.5,0
46,1.0,1.0,-1,-2.9,92.963,-40.8,1.262,5076.2,0
31,1.0,1.0,0,-1.8,92.893,-46.2,1.313,5099.1,0
27,2.0,1.0,0,-2.9,92.469,-33.6,0.944,5076.2,0
32,2.0,0.0,0,1.1,93.994,-36.4,4.858,5191.0,0
45,2.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,1
31,2.0,1.0,0,-0.1,93.2,-42.0,4.021,5195.8,0
25,2.0,0.0,0,1.1,93.994,-36.4,4.855,5191.0,0
33,2.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1,0
30,2.0,1.0,0,1.4,93.918,-42.7,4.968,5228.1,0
29,2.0,1.0,0,-1.1,94.767,-50.8,1.028,4963.6,0
26,2.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,2.0,1.0,0,-1.8,92.893,-46.2,1.266,5099.1,0
29,2.0,1.0,0,1.4,93.444,-36.1,4.963,5228.1,0
56,1.0,0.0,0,1.4,94.465,-41.8,4.961,5228.1,0
52,0.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,1.0,0.0,0,1.4,94.465,-41.8,4.961,5228.1,0
45,1.0,0.0,0,1.1,93.994,-36.4,4.858,5191.0,0
57,1.0,1.0,0,-1.8,92.893,-46.2,1.299,5099.1,0
30,1.0,1.0,0,1.4,93.444,-36.1,4.964,5228.1,0
28,0.0,1.0,0,1.1,93.994,-36.4,4.859,5191.0,0
26,1.0,1.0,0,1.4,94.465,-41.8,4.96,5228.1,0
33,1.0,0.0,0,-0.1,93.2,-42.0,4.076,5195.8,0
24,2.0,1.0,0,1.4,93.918,-42.7,4.962,5228.1,0
33,1.0,0.0,0,1.1,93.994,-36.4,4.858,5191.0,0
33,1.0,0.0,1,1.1,93.994,-36.4,4.855,5191.0,0
59,1.0,1.0,0,1.4,93.918,-42.7,4.962,5228.1,0
60,2.0,0.0,0,1.4,94.465,-41.8,4.967,5228.1,0
25,2.0,1.0,0,-1.8,92.893,-46.2,1.266,5099.1,1
43,2.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
58,1.0,0.0,0,1.4,94.465,-41.8,4.967,5228.1,0
47,1.0,0.0,0,1.4,93.444,-36.1,4.966,5228.1,0
39,2.0,0.0,0,-1.8,92.893,-46.2,1.291,5099.1,0
59,1.0,0.0,0,1.4,94.465,-41.8,4.864,5228.1,0
33,1.0,0.0,0,1.1,93.994,-36.4,4.864,5191.0,0
29,1.0,0.0,0,-2.9,92.963,-40.8,1.268,5076.2,1
47,1.0,1.0,0,1.1,93.994,-36.4,4.855,5191.0,0
24,1.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1,0
37,1.0,0.0,0,-1.8,93.075,-47.1,1.405,5099.1,0
36,0.0,1.0,0,1.1,93.994,-36.4,4.859,5191.0,0
26,1.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,1
59,1.0,0.0,0,1.1,93.994,-36.4,4.859,5191.0,0
21,2.0,1.0,0,-1.8,93.749,-34.6,0.663,5008.7,1
32,1.0,1.0,0,1.4,93.918,-42.7,4.96,5228.1,0
37,1.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1,0
47,1.0,0.0,0,1.4,93.918,-42.7,4.968,5228.1,0
31,2.0,1.0,0,1.4,93.918,-42.7,4.963,5228.1,0
38,1.0,1.0,0,-0.1,93.2,-42.0,4.153,5195.8,0
38,2.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,0
29,2.0,0.0,0,-3.4,92.431,-26.9,0.731,5017.5,0
47,1.0,1.0,-1,1.1,93.994,-36.4,4.858,5191.0,0
26,2.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,0.0,0.0,0,-1.8,93.075,-47.1,1.405,5099.1,0
35,2.0,1.0,1,1.4,93.444,-36.1,4.968,5228.1,0
42,1.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,2.0,0.0,0,1.4,93.444,-36.1,4.965,5228.1,0
39,1.0,0.0,0,1.4,93.918,-42.7,4.962,5228.1,0
49,1.0,0.0,0,-1.8,93.876,-40.0,0.699,5008.7,0
38,1.0,1.0,-1,1.1,93.994,-36.4,4.86,5191.0,0
37,0.0,1.0,0,-1.8,93.075,-47.1,1.435,5099.1,0
36,1.0,1.0,1,-1.8,92.843,-50.0,1.538,5099.1,0
35,2.0,0.0,0,-1.8,92.893,-46.2,1.25,5099.1,0
47,1.0,1.0,0,1.4,93.444,-36.1,4.965,5228.1,0
33,1.0,0.0,1,1.4,94.465,-41.8,4.961,5228.1,0
56,0.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,1.0,1.0,1,1.1,93.994,-36.4,4.859,5191.0,0
50,1.0,0.0,0,1.4,93.444,-36.1,4.963,5228.1,0
46,0.0,1.0,0,1.4,94.465,-41.8,4.864,5228.1,0
38,1.0,0.0,1,-1.8,93.075,-47.1,1.405,5099.1,0
23,2.0,0.0,0,-1.7,94.215,-40.3,0.846,4991.6,1
56,1.0,1.0,0,1.4,93.444,-36.1,4.965,5228.1,0
43,1.0,1.0,0,-1.8,93.075,-47.1,1.405,5099.1,0
26,2.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
37,2.0,1.0,0,1.4,93.918,-42.7,4.963,5228.1,0
27,2.0,0.0,0,-1.8,93.075,-47.1,1.415,5099.1,0
39,2.0,1.0,0,1.4,94.465,-41.8,4.958,5228.1,0
32,2.0,1.0,0,1.4,93.444,-36.1,4.962,5228.1,0
43,1.0,1.0,0,-1.8,92.893,-46.2,1.299,5099.1,0
33,2.0,1.0,0,1.4,93.444,-36.1,4.962,5228.1,0
39,1.0,1.0,0,-1.8,92.893,-46.2,1.334,5099.1,0
51,1.0,1.0,0,-2.9,92.201,-31.4,0.884,5076.2,1
47,1.0,0.0,0,1.4,93.444,-36.1,4.963,5228.1,0
51,1.0,1.0,0,1.4,94.465,-41.8,4.865,5228.1,0
36,1.0,1.0,0,1.4,93.918,-42.7,4.962,5228.1,0
29,1.0,0.0,0,-1.8,92.893,-46.2,1.327,5099.1,1
61,2.0,1.0,0,-1.8,92.893,-46.2,1.266,5099.1,0
36,0.0,0.0,0,-1.8,93.075,-47.1,1.453,5099.1,0
30,1.0,1.0,0,-2.9,92.201,-31.4,0.849,5076.2,1
38,1.0,0.0,0,1.4,93.918,-42.7,4.958,5228.1,0
58,1.0,1.0,0,-0.1,93.2,-42.0,4.191,5195.8,0
46,1.0,1.0,0,-0.1,93.2,-42.0,4.153,5195.8,0
61,1.0,1.0,1,-2.9,92.201,-31.4,0.849,5076.2,0
26,1.0,0.0,1,-1.8,92.893,-46.2,1.25,5099.1,0
51,1.0,0.0,0,1.1,93.994,-36.4,4.856,5191.0,0
32,1.0,0.0,0,1.4,94.465,-41.8,4.96,5228.1,0
41,1.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,1.0,1.0,0,-1.8,93.369,-34.8,0.646,5008.7,0
34,1.0,1.0,0,-1.8,92.893,-46.2,1.25,5099.1,0
42,1.0,1.0,0,1.4,93.918,-42.7,4.962,5228.1,0
53,1.0,0.0,0,1.4,94.465,-41.8,4.959,5228.1,0
33,1.0,0.0,0,1.4,93.918,-42.7,4.96,5228.1,0
35,1.0,1.0,1,1.4,93.918,-42.7,4.962,5228.1,0
37,1.0,1.0,0,1.1,93.994,-36.4,4.855,5191.0,0
31,1.0,1.0,0,1.1,93.994,-36.4,4.856,5191.0,0
30,1.0,0.0,0,1.1,93.994,-36.4,4.859,5191.0,0
41,1.0,1.0,0,1.4,94.465,-41.8,4.96,5228.1,0
39,1.0,1.0,0,1.4,93.444,-36.1,4.97,5228.1,0
50,1.0,0.0,0,1.4,93.918,-42.7,4.968,5228.1,0
25,2.0,1.0,0,-1.8,93.075,-47.1,1.445,5099.1,1
53,1.0,1.0,0,-0.1,93.2,-42.0,4.021,5195.8,0
46,1.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,1.0,1.0,0,-1.8,92.893,-46.2,1.313,5099.1,0
47,0.0,0.0,0,1.1,93.994,-36.4,4.856,5191.0,0
41,1.0,0.0,0,-1.8,93.075,-47.1,1.479,5099.1,1
59,2.0,1.0,0,1.4,93.918,-42.7,4.958,5228.1,0
48,1.0,1.0,0,1.4,93.444,-36.1,4.965,5228.1,0
48,1.0,1.0,0,-1.8,92.893,-46.2,1.25,5099.1,0
45,1.0,0.0,0,1.4,93.444,-36.1,4.962,5228.1,0
27,2.0,0.0,0,-1.8,93.369,-34.8,0.635,5008.7,1
48,2.0,1.0,0,1.4,93.918,-42.7,4.961,5228.1,0
57,1.0,1.0,0,-2.9,92.201,-31.4,0.884,5076.2,0
33,1.0,1.0,0,1.4,93.444,-36.1,4.966,5228.1,0
37,2.0,1.0,0,1.4,93.918,-42.7,4.962,5228.1,0
31,1.0,1.0,0,1.4,94.465,-41.8,4.864,5228.1,0
30,2.0,1.0,0,-1.8,92.893,-46.2,1.327,5099.1,0
53,1.0,1.0,0,1.1,93.994,-36.4,4.856,5191.0,0
45,0.0,1.0,0,-1.8,92.893,-46.2,1.299,5099.1,0
35,1.0,0.0,0,1.4,93.918,-42.7,4.96,5228.1,0
26,2.0,0.0,0,-1.7,94.215,-40.3,0.885,4991.6,1
33,1.0,1.0,0,1.4,93.444,-36.1,4.964,5228.1,0
35,1.0,1.0,1,1.1,93.994,-36.4,4.857,5191.0,0
35,1.0,0.0,1,-2.9,92.201,-31.4,0.854,5076.2,0
26,1.0,1.0,0,-1.8,92.843,-50.0,1.811,5099.1,0
42,1.0,0.0,0,1.4,93.444,-36.1,4.963,5228.1,0
50,1.0,1.0,0,1.4,93.444,-36.1,4.966,5228.1,0
46,0.0,0.0,0,1.1,93.994,-36.4,4.856,5191.0,0
32,0.0,1.0,0,-0.1,93.2,-42.0,4.076,5195.8,1
45,1.0,0.0,0,1.4,94.465,-41.8,4.961,5228.1,0
54,1.0,0.0,0,1.4,93.918,-42.7,4.962,5228.1,0
48,2.0,0.0,0,-1.8,93.075,-47.1,1.405,5099.1,0
42,1.0,0.0,0,1.4,94.465,-41.8,4.967,5228.1,0
36,2.0,1.0,0,1.4,94.465,-41.8,4.864,5228.1,0
21,2.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
23,2.0,0.0,0,-1.7,94.055,-39.8,0.748,4991.6,1
28,2.0,0.0,0,1.4,93.918,-42.7,4.96,5228.1,0
60,1.0,1.0,-1,1.4,93.444,-36.1,4.964,5228.1,0
36,2.0,1.0,0,-1.8,92.893,-46.2,1.281,5099.1,0
41,1.0,1.0,0,1.4,93.444,-36.1,4.963,5228.1,0
55,1.0,1.0,1,1.4,93.918,-42.7,4.968,5228.1,0
49,0.0,1.0,-1,1.4,94.465,-41.8,4.959,5228.1,0
30,2.0,1.0,0,1.4,93.918,-42.7,4.959,5228.1,0
32,2.0,1.0,1,-1.8,92.893,-46.2,1.25,5099.1,1
60,0.0,1.0,0,-3.4,92.379,-29.8,0.743,5017.5,0
50,1.0,0.0,1,1.1,93.994,-36.4,4.859,5191.0,0
52,1.0,1.0,0,1.4,93.444,-36.1,4.965,5228.1,0
36,1.0,1.0,0,-0.1,93.2,-42.0,4.12,5195.8,0
40,1.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
39,1.0,0.0,0,1.1,93.994,-36.4,4.864,5191.0,0
50,0.0,0.0,0,1.4,93.918,-42.7,4.962,5228.1,0
35,1.0,0.0,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,2.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
32,1.0,0.0,0,1.4,93.918,-42.7,4.968,5228.1,0
48,1.0,1.0,1,-1.8,92.893,-46.2,1.291,5099.1,0
46,1.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1,1
36,1.0,0.0,0,1.1,93.994,-36.4,4.86,5191.0,0
37,2.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,0.0,0.0,0,-1.8,92.893,-46.2,1.281,5099.1,0
28,2.0,1.0,0,-3.4,92.431,-26.9,0.728,5017.5,0
45,1.0,0.0,0,1.4,93.918,-42.7,4.968,5228.1,0
55,2.0,0.0,1,-0.1,93.2,-42.0,4.021,5195.8,0
28,1.0,1.0,0,1.1,93.994,-36.4,4.856,5191.0,0
45,1.0,1.0,0,-1.8,92.893,-46.2,1.354,5099.1,0
48,0.0,1.0,0,1.4,93.918,-42.7,4.968,5228.1,0
35,2.0,1.0,1,1.4,93.444,-36.1,4.965,5228.1,0
77,1.0,1.0,-1,-1.7,94.215,-40.3,0.893,4991.6,1
42,1.0,1.0,0,-0.1,93.2,-42.0,4.245,5195.8,1
30,2.0,0.0,0,-2.9,92.201,-31.4,0.861,5076.2,0
30,1.0,0.0,1,-1.8,92.893,-46.2,1.266,5099.1,0
35,1.0,1.0,0,-0.1,93.2,-42.0,4.12,5195.8,0
35,1.0,1.0,0,1.4,93.444,-36.1,4.966,5228.1,0
43,1.0,1.0,0,1.4,93.444,-36.1,4.968,5228.1,1
33,1.0,0.0,0,1.4,93.444,-36.1,4.966,5228.1,1
30,2.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,1.0,1.0,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,1.0,1.0,0,1.4,93.918,-42.7,4.962,5228.1,0
34,2.0,0.0,0,-0.1,93.2,-42.0,4.12,5195.8,0
57,1.0,1.0,0,-3.0,92.713,-33.0,0.706,5023.5,1
48,0.0,0.0,0,1.1,93.994,-36.4,4.857,5191.0,0
48,1.0,0.0,1,-1.8,92.893,-46.2,1.334,5099.1,0
32,2.0,1.0,0,-1.8,92.893,-46.2,1.25,5099.1,0
49,0.0,1.0,0,-1.7,94.215,-40.3,0.87,4991.6,1
32,1.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,0
39,2.0,0.0,0,1.4,93.918,-42.7,4.966,5228.1,0
35,1.0,0.0,0,-0.1,93.2,-42.0,4.153,5195.8,0
33,0.0,1.0,0,1.4,93.444,-36.1,4.963,5228.1,0
25,2.0,1.0,0,1.1,93.994,-36.4,4.855,5191.0,0
37,1.0,0.0,0,-1.1,94.601,-49.5,1.025,4963.6,1
46,1.0,1.0,0,1.1,93.994,-36.4,4.855,5191.0,0
36,1.0,1.0,0,1.1,93.994,-36.4,4.86,5191.0,0
36,1.0,1.0,0,-0.1,93.2,-42.0,4.076,5195.8,0
39,1.0,1.0,0,1.1,93.994,-36.4,4.857,5191.0,1
26,2.0,1.0,0,1.4,93.918,-42.7,4.96,5228.1,0
